symbol	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Geneid	Regulate
Gm10698	115.953823035424	0.377719363407341	0.489229161286213	0.772070418726256	0.440072721344632	0.70539934313429	ENSMUSG00000079884.6	Normal
Gpatch2l	183.836127583558	0.341745747921997	0.442625259675353	0.772088217858723	0.440062179999793	0.70539934313429	ENSMUSG00000021254.9	Normal
Supt4a	354.451822058077	0.288685058559588	0.374121375417987	0.771634762213344	0.440330779392638	0.70539934313429	ENSMUSG00000020485.14	Normal
Ppp1cc	1178.09807947443	-0.219868390041526	0.284907055402314	-0.771719709541948	0.440280454634276	0.70539934313429	ENSMUSG00000004455.16	Normal
Dctn5	481.952144596834	-0.252496409769284	0.326836695602805	-0.772546085449768	0.439791062639145	0.70539934313429	ENSMUSG00000030868.6	Normal
Stard7	1025.17004828313	-0.270089675716693	0.349933125496371	-0.771832261760238	0.440213781183278	0.70539934313429	ENSMUSG00000027367.16	Normal
Dsel	270.279671730536	-0.287817165029811	0.372888831949884	-0.771857830991551	0.440198635342074	0.70539934313429	ENSMUSG00000038702.6	Normal
Mindy2	279.768613015847	-0.303609496901921	0.393351727314325	-0.771852456260624	0.440201819019584	0.70539934313429	ENSMUSG00000042444.10	Normal
Igf1r	1079.19649844639	0.309414610918913	0.40113803404689	0.771341993670799	0.440504247511044	0.705577647368099	ENSMUSG00000005533.10	Normal
Slc40a1	64.159276229502	0.507570919070706	0.658873379394985	0.770361855470298	0.441085273721762	0.706369914441654	ENSMUSG00000025993.10	Normal
Ptgs1	220.122321194451	0.322404264177067	0.418545038851893	0.770297660346066	0.441123343926206	0.706369914441654	ENSMUSG00000047250.13	Normal
Alkbh7	52.1415145762591	0.623312932027584	0.809304572469824	0.770183381177949	0.441191120574503	0.706378786644182	ENSMUSG00000002661.14	Normal
Gm43668	52.1619639358488	-0.587331869672116	0.762946900234052	-0.769820113944939	0.441406606596001	0.706624116341976	ENSMUSG00000105176.1	Normal
Exph5	52.0996322159248	0.63769922009562	0.828507756491248	0.769696137542866	0.441480161792904	0.706642199456982	ENSMUSG00000034584.3	Normal
Gspt2	94.5862850501447	-0.402937138638893	0.523586515276348	-0.76957126832463	0.441554253792902	0.706661136569294	ENSMUSG00000071723.7	Normal
Pear1	45.3586021756182	0.543091948520691	0.706183506394556	0.769052156561211	0.441862348612391	0.707054512441934	ENSMUSG00000028073.15	Normal
Ppp1r3e	67.2992569413572	-0.493568945050679	0.642049151646516	-0.768740124934262	0.442047599778542	0.707251234492028	ENSMUSG00000072494.7	Normal
Acadsb	243.646266923971	0.294846516046665	0.383663635868367	0.768502637419161	0.442188624370566	0.707254295568237	ENSMUSG00000030861.15	Normal
Dnajc7	913.047592196843	0.249636137539721	0.324868501616811	0.768422104012325	0.44223645247998	0.707254295568237	ENSMUSG00000014195.16	Normal
Trim24	293.893663065493	-0.285711700364004	0.371801473481963	-0.768452307862798	0.442218514321672	0.707254295568237	ENSMUSG00000029833.17	Normal
Napb	125.959877922951	0.360045715955054	0.468899748568756	0.76785222652398	0.442574982473128	0.707596288360332	ENSMUSG00000027438.14	Normal
Hpcal1	223.566022608784	0.323262145511737	0.420964341964235	0.767908616685641	0.442541477858446	0.707596288360332	ENSMUSG00000071379.2	Normal
Dipk2a	971.122567600729	-0.306935761664431	0.400373193266033	-0.766624156728904	0.443305008614525	0.70866364053167	ENSMUSG00000045414.7	Normal
Rsbn1l	404.217786505261	-0.258298715388055	0.337161313014429	-0.76609831975889	0.443617802697013	0.709063802367427	ENSMUSG00000039968.9	Normal
Slc22a5	104.201587725996	0.421471633880524	0.55038959187436	0.765769629554942	0.443813388054738	0.709210015988938	ENSMUSG00000018900.7	Normal
Wdfy2	432.66270053287	0.274485938963698	0.358460944895592	0.765734574079324	0.443834250534751	0.709210015988938	ENSMUSG00000014547.10	Normal
Tspan14	190.264699940179	0.322258809640816	0.421380197271942	0.764769706139852	0.444408689845885	0.709543163488826	ENSMUSG00000037824.6	Normal
Cd320	201.431676441741	0.321610822551052	0.420328518977897	0.765141569106721	0.444187248998533	0.709543163488826	ENSMUSG00000002308.16	Normal
Pip4p1	222.735589296991	0.301028326333721	0.393406892784206	0.765183152240402	0.444162490555267	0.709543163488826	ENSMUSG00000035953.14	Normal
Ranbp9	664.367557125298	-0.239363538498553	0.312895332948637	-0.76499555376189	0.444274192231661	0.709543163488826	ENSMUSG00000038546.9	Normal
Arl6ip6	373.537328060231	-0.272867292505793	0.356841840961251	-0.764672919999378	0.444466335399181	0.709543163488826	ENSMUSG00000026960.6	Normal
Plpp3	399.479231696235	-0.285212365984734	0.372995896068476	-0.764652825918423	0.44447830391218	0.709543163488826	ENSMUSG00000028517.8	Normal
Cyp1b1	69.2309888794578	-0.699538477794207	0.914848655370463	-0.764649402595375	0.444480342943221	0.709543163488826	ENSMUSG00000024087.4	Normal
Pigb	150.893363809338	-0.335213883881048	0.438511244568884	-0.764436232896625	0.44460732354625	0.709646058536062	ENSMUSG00000079469.10	Normal
Itpr2	454.574004211737	0.267649817558973	0.350216276914857	0.764241513606301	0.44472333172264	0.709731413814956	ENSMUSG00000030287.15	Normal
Ehbp1	140.978310469401	0.34607391185999	0.45321874970182	0.763591338813053	0.445110812300674	0.710050276825389	ENSMUSG00000042302.14	Normal
Rpl35	2743.0782507186	0.230319822647251	0.30157958777016	0.76371157726624	0.44503914004279	0.710050276825389	ENSMUSG00000062997.6	Normal
Wdr61	541.649630481815	-0.243523700811215	0.31889833776401	-0.76364054613363	0.445081479792407	0.710050276825389	ENSMUSG00000061559.15	Normal
Tti1	389.606045264598	-0.266090449993112	0.348536583634114	-0.763450560106621	0.445194736644683	0.710084353698307	ENSMUSG00000027650.12	Normal
Bod1l	862.993831805048	0.262949980733735	0.344480623519624	0.763322993459328	0.445270792492755	0.710105872529545	ENSMUSG00000061755.10	Normal
Gpi1	3598.99727779799	0.237859083135701	0.31181014672602	0.762833043225824	0.445562972020331	0.710433847114905	ENSMUSG00000036427.5	Normal
Sar1a	1719.04199755135	-0.218586667553596	0.28657023295721	-0.762768223684399	0.445601635031807	0.710433847114905	ENSMUSG00000020088.10	Normal
Gsdme	192.324355191476	-0.309256329669736	0.405560625829203	-0.762540320667066	0.445737587870721	0.710550789653466	ENSMUSG00000029821.15	Normal
Lratd1	56.3986315546102	0.812599362904466	1.06701347464449	0.761564293436133	0.446320092572971	0.710634591222873	ENSMUSG00000020607.7	Normal
Fuz	44.1538002622834	0.578620431858614	0.760044235411668	0.761298362515982	0.446478878415005	0.710634591222873	ENSMUSG00000011658.16	Normal
Foxc2	67.4613572957579	0.47161936403426	0.619159587405059	0.76170889319642	0.446233766372568	0.710634591222873	ENSMUSG00000046714.7	Normal
Hmces	233.562800193891	0.327691816188269	0.430198646757322	0.761722098984476	0.446225882977783	0.710634591222873	ENSMUSG00000030060.14	Normal
Fam149a	284.327613592868	0.290963262255961	0.382115458856733	0.761453784483115	0.44638607293676	0.710634591222873	ENSMUSG00000070044.15	Normal
Scaf11	2101.71030447726	-0.221084742512488	0.290026658692974	-0.762291106303199	0.445886280786507	0.710634591222873	ENSMUSG00000033228.8	Normal
Parl	647.818540387385	-0.237555526915264	0.311880010702263	-0.761688850722937	0.446245731181562	0.710634591222873	ENSMUSG00000033918.16	Normal
Actg1	13328.3073911812	-0.262762840072456	0.344951245474601	-0.76173906753383	0.446215753462178	0.710634591222873	ENSMUSG00000062825.15	Normal
Lrr1	96.1716743204906	-0.39216036486987	0.51456770984369	-0.762116155693089	0.445990681359661	0.710634591222873	ENSMUSG00000034883.9	Normal
Marveld2	62.0621662783896	-0.465876932632314	0.611902317656378	-0.761358339704693	0.446443063568296	0.710634591222873	ENSMUSG00000021636.15	Normal
Herc6	79.5256129484463	-0.495702103919295	0.650422497682976	-0.76212324402239	0.445986451177315	0.710634591222873	ENSMUSG00000029798.11	Normal
Elp6	105.900243027428	0.377623011412853	0.496269412684483	0.76092340523299	0.446702817901006	0.710692035769052	ENSMUSG00000054836.12	Normal
Gpr161	165.70583972044	0.330219291138123	0.433893349860234	0.761060964046796	0.44662065485353	0.710692035769052	ENSMUSG00000040836.15	Normal
Pprc1	1246.27002007946	-0.239471278959421	0.314681572040247	-0.760995559437443	0.446659719558576	0.710692035769052	ENSMUSG00000055491.14	Normal
Mrto4	728.008400703288	0.245251227870669	0.322378137129864	0.760756390163871	0.446802586551882	0.71075113628085	ENSMUSG00000028741.13	Normal
L1cam	46.0417622853362	-0.531118237334022	0.698397203807309	-0.760481620542914	0.446966751386956	0.710912644092201	ENSMUSG00000031391.18	Normal
Sox6	136.238087992406	0.363105596005205	0.47755442459709	0.760343904910011	0.447049044365623	0.710943905499485	ENSMUSG00000051910.13	Normal
Heca	359.231950882436	0.260410622460014	0.342610608640497	0.760077522098167	0.447208247808314	0.711058032791992	ENSMUSG00000039879.9	Normal
Gm7665	76.2288160234618	-0.454272426827403	0.597715720661333	-0.76001418588218	0.447246105383439	0.711058032791992	ENSMUSG00000063628.2	Normal
Map4k4	4561.80861414933	0.256446320337939	0.337541373992793	0.759747811962792	0.447405343411326	0.711158027682354	ENSMUSG00000026074.15	Normal
Wipf2	339.216082723279	-0.272210517788852	0.358313478066389	-0.759699353922758	0.447434315037858	0.711158027682354	ENSMUSG00000038013.14	Normal
Usp30	212.443757264849	0.330789589869521	0.435893264515401	0.758877497768341	0.447925840903311	0.711739926396833	ENSMUSG00000029592.11	Normal
Dennd4c	719.149049726534	-0.237761623626322	0.313298708166117	-0.758897555045956	0.44791384163625	0.711739926396833	ENSMUSG00000038024.17	Normal
Ccdc25	357.825851379284	-0.263466900616609	0.347229573004755	-0.758768610451853	0.447990985931491	0.711743797637516	ENSMUSG00000022035.6	Normal
Nap1l4	1323.46009158271	0.244416983850082	0.322291856703213	0.758371577706839	0.448228567998521	0.711822337593846	ENSMUSG00000059119.9	Normal
Rev3l	896.55734958204	-0.252493457710958	0.332868395806768	-0.758538392024251	0.44812873857279	0.711822337593846	ENSMUSG00000019841.15	Normal
4632415L05Rik	171.883607708833	-0.324288551427235	0.427589748639061	-0.758410491503561	0.448205279047899	0.711822337593846	ENSMUSG00000048106.6	Normal
Hsp90ab1	29630.9302073909	0.251747501247772	0.332015336369078	0.758240580091524	0.448306971901714	0.711847248333024	ENSMUSG00000023944.14	Normal
Nars2	187.04672057426	-0.327434719756674	0.431981948320216	-0.757982413454823	0.448461511039077	0.711993027037841	ENSMUSG00000018995.12	Normal
2610044O15Rik8	144.432657908192	-0.343394983833229	0.453111286692344	-0.757860141467606	0.448534713883789	0.71200965071063	ENSMUSG00000071302.10	Normal
Fam193a	482.59744400213	0.319951627237635	0.422468995636512	0.757337533741571	0.448847669625405	0.71240680327903	ENSMUSG00000037210.16	Normal
Mthfd1l	1287.0937693975	0.257600529213755	0.340229504695823	0.75713753704006	0.448967467408218	0.712497309155939	ENSMUSG00000040675.17	Normal
Gm11223	59.7761990355499	0.473030677570406	0.624944071370271	0.756916817425316	0.449099699249777	0.712512912083136	ENSMUSG00000046341.5	Normal
Spaca6	204.646320060647	0.4028716290129	0.532448345661174	0.756639836137775	0.449265668391518	0.712512912083136	ENSMUSG00000080316.11	Normal
Atxn1l	661.956969801291	0.267810047623772	0.35396645051791	0.75659726290987	0.449291181654538	0.712512912083136	ENSMUSG00000069895.4	Normal
Timm9	333.797748263809	-0.268646701173194	0.354993563326285	-0.756764992176133	0.44919066970195	0.712512912083136	ENSMUSG00000021079.16	Normal
Zfp597	140.773816970559	-0.349338340964005	0.461588229085746	-0.756818131294052	0.449158828686449	0.712512912083136	ENSMUSG00000039789.7	Normal
Suclg1	557.506559515668	0.248172496655928	0.328202176860741	0.756157375401047	0.449554845334616	0.712632331640767	ENSMUSG00000052738.14	Normal
Taf12	384.575422458546	-0.256114950442354	0.338685798473304	-0.756202213369572	0.449527965939862	0.712632331640767	ENSMUSG00000028899.11	Normal
9230114K14Rik	95.3899085670275	-0.403400032783847	0.533388621019612	-0.756296660421286	0.449471349951798	0.712632331640767	ENSMUSG00000097145.5	Normal
Slc9a1	486.778144277351	0.297884621853038	0.394169118579147	0.755727954860636	0.44981231984001	0.712853390568672	ENSMUSG00000028854.9	Normal
Gm10275	1184.23540129636	0.240584858978889	0.318353829605889	0.75571529727387	0.449819910418752	0.712853390568672	ENSMUSG00000069682.6	Normal
Lonrf3	116.70583797741	-0.422620402009959	0.559387766957512	-0.755505263028139	0.449945875632965	0.712953467602144	ENSMUSG00000016239.11	Normal
Rin2	192.710750906991	0.317123410573416	0.419901479641739	0.755232896164088	0.450109253765433	0.713112790373767	ENSMUSG00000001768.16	Normal
Extl2	350.394248080784	-0.265681613251477	0.351843213439182	-0.755113650351541	0.450180793450028	0.713126588368153	ENSMUSG00000027963.14	Normal
Trip11	856.879012109151	-0.243769494501028	0.322947840494859	-0.754826210100974	0.450353265270342	0.713300245718445	ENSMUSG00000021188.14	Normal
Farp1	272.129319685053	0.298729948566965	0.39615165065234	0.754079777466657	0.450801319533547	0.713711114061342	ENSMUSG00000025555.14	Normal
Hnrnpdl	2339.40184124938	-0.220270180621289	0.29207020372037	-0.754168613626117	0.450747981440655	0.713711114061342	ENSMUSG00000029328.15	Normal
Zdhhc9	223.10018684857	-0.293954250745758	0.389735295973384	-0.754240772603345	0.450704659120047	0.713711114061342	ENSMUSG00000036985.12	Normal
Pnpla7	202.903594988955	0.305860841515997	0.405743058439193	0.753828895292942	0.450951970921259	0.71385005159781	ENSMUSG00000036833.16	Normal
Pqbp1	292.168578484543	0.283388218337349	0.376299511311911	0.753092177423666	0.451394524817696	0.714251757518591	ENSMUSG00000031157.10	Normal
Palb2	146.857644898225	-0.338486832923617	0.449453134659781	-0.753108181523393	0.451384908382545	0.714251757518591	ENSMUSG00000044702.13	Normal
Wdcp	171.563342998522	-0.371816224909244	0.493650810332699	-0.753196828865036	0.451331644666798	0.714251757518591	ENSMUSG00000051721.6	Normal
Pdpr	393.931264030307	0.321063199010652	0.426388746428343	0.752982346978074	0.451460522119597	0.714256610824844	ENSMUSG00000033624.10	Normal
Ostc	743.506532799062	-0.227461538969479	0.302233626317385	-0.752601693401959	0.45168929974059	0.714518961958982	ENSMUSG00000041084.8	Normal
Zic1	69.0933125588965	-0.44464185454692	0.590908985845822	-0.752470964560581	0.451767884552546	0.714543685851644	ENSMUSG00000032368.14	Normal
Pcbp2	2450.14920960279	0.296413762528439	0.394263929997455	0.751815573213486	0.452161975386128	0.71496773761947	ENSMUSG00000056851.14	Normal
Tmem199	201.28529221586	-0.337437669602644	0.448816140418511	-0.751839426469804	0.45214762887058	0.71496773761947	ENSMUSG00000051232.13	Normal
Gzf1	338.377189292715	0.355926986934328	0.474591492755068	0.749964953792415	0.453275812481053	0.715133680947786	ENSMUSG00000027439.9	Normal
Garnl3	131.890876247466	0.345822044749096	0.461089636130187	0.750010448405427	0.453248411966432	0.715133680947786	ENSMUSG00000038860.15	Normal
Kif2c	554.691894669389	0.344493390327796	0.458723186461202	0.750983164782608	0.452662787671904	0.715133680947786	ENSMUSG00000028678.13	Normal
Ddx19a	589.123755837933	0.278560963571353	0.37141996682117	0.749989199437611	0.45326120968733	0.715133680947786	ENSMUSG00000015023.7	Normal
Ttf2	515.643953217503	0.272542145561956	0.363209575244932	0.750371587473059	0.453030938146244	0.715133680947786	ENSMUSG00000033222.16	Normal
U2af1	755.39343728627	0.257907126186923	0.343728854658236	0.750321431243693	0.453061138131212	0.715133680947786	ENSMUSG00000061613.13	Normal
Rpl27a	5440.76790378548	0.256695010699299	0.342338603833049	0.749827824922964	0.453358408169918	0.715133680947786	ENSMUSG00000046364.14	Normal
Mau2	636.840119501152	0.242894940096839	0.323667451629037	0.750445986688914	0.452986143108189	0.715133680947786	ENSMUSG00000031858.16	Normal
Psmd12	1162.16959155903	-0.234597907297965	0.312217580551984	-0.751392368370829	0.452416554259523	0.715133680947786	ENSMUSG00000020720.13	Normal
Ppfibp1	2944.96974952306	-0.265894528611678	0.353943005673373	-0.751235437202147	0.452510976783848	0.715133680947786	ENSMUSG00000016487.15	Normal
Tsen15	321.337987470879	-0.267181368437937	0.356348945197095	-0.749774545537549	0.453390501789061	0.715133680947786	ENSMUSG00000014980.14	Normal
L3mbtl3	338.252947463246	-0.273436816146695	0.364700571256463	-0.749757027263907	0.453401054458173	0.715133680947786	ENSMUSG00000039089.15	Normal
Scamp1	374.844659686916	-0.279353564232127	0.372383602809134	-0.750176866340997	0.453148189667523	0.715133680947786	ENSMUSG00000021687.14	Normal
AW554918	201.590707121775	-0.325222049621869	0.433166872698697	-0.750800834781489	0.452772526964703	0.715133680947786	ENSMUSG00000033632.16	Normal
Amot	216.686730522729	-0.332430173853565	0.442618443212545	-0.751053596955363	0.452620400553656	0.715133680947786	ENSMUSG00000041688.16	Normal
Pdk3	214.66201667193	-0.340877473783664	0.454452660127584	-0.750083570174209	0.453204374115782	0.715133680947786	ENSMUSG00000035232.8	Normal
Fadd	122.939657469367	-0.357584605315674	0.476135689193634	-0.751014077355273	0.452644183754598	0.715133680947786	ENSMUSG00000031077.7	Normal
Tmem181b-ps	87.2245686375204	-0.474905621490792	0.633096689129958	-0.750131266905594	0.453175649887755	0.715133680947786	ENSMUSG00000096780.7	Normal
Parp16	98.5460078224049	0.44478325865914	0.59361794617545	0.74927528981356	0.453691298085341	0.715418568233859	ENSMUSG00000032392.11	Normal
Ttc27	524.385438422646	-0.242441239414993	0.323579426258106	-0.749248004481	0.453707740453508	0.715418568233859	ENSMUSG00000024078.7	Normal
